10,1200906764633464832,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"[Book] #LinearAlgebra and Learning from Data —
Get it at https://t.co/3Oj0Ai6HZS
by Gilbert Strang https://t.co/qfidaYTpkb
Learn more about the book: https://t.co/uXxeVu1kgy
——————
#BigData #DataScience #Mathematics #MachineLearning #DeepLearning #Algorithms #AI #BeDataBrilliant https://t.co/QbqCma3Ukg",Sat Nov 30 22:37:39 +0000 2019,16,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2009058129458463e+18
11,1200905812945846272,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Listen to Gilbert Strang (one of the world’s greatest educators in #Mathematics) talk about teaching &amp; learning mathematics and #LinearAlgebra in this interview: 
https://t.co/ztVCfcxfQM",Sat Nov 30 22:33:52 +0000 2019,32,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
12,1200875144354390016,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"#RemoteWork is very apropos to #DataScientists, who sometimes work short-term gigs for clients across different locations, delivering results using their rare &amp; special talents in #DataScience #MachineLearning and #AI

→Read https://t.co/kB7K9O2n90 by @andytryba of @WorkRemoteUs https://t.co/3DlQ4yXBo4",Sat Nov 30 20:32:00 +0000 2019,8,6,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",
13,1200874570699423745,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"From artificial intelligence to augmented intelligence: https://t.co/vEwkbln6cJ
————
#AI #Automation #MachineLearning #DigitalTransformation #DataMakesPossible #BigData #DataScience 
————
➕See my blog on this...
⬇️  ⬇️ https://t.co/4IFHd7vSB2",Sat Nov 30 20:29:43 +0000 2019,13,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
14,1200866255042953217,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"Surveillance on steroids — #AI for #BehaviorDetection from the sky: https://t.co/sI9OPD1pno
——————
#BigData #DataScience #MachineLearning #DeepLearning #ComputerVision #Drones #UAV #UAS https://t.co/ozm38sVFQe",Sat Nov 30 19:56:40 +0000 2019,13,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
15,1200864823053049857,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"This is how #Facebook’s #AI looks for bad stuff: https://t.co/nboMHmP6tP
———————
#BigData #DataScience #MachineLearning #DeepLearning #ComputerVision #NeuralNetworks #BehaviorDetection https://t.co/vxYOb5iE7d",Sat Nov 30 19:50:59 +0000 2019,22,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
16,1200863407077019650,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"How to build and deploy a #MachineLearning data pipeline in a #Java-based production environment: https://t.co/jJbPJRXp4V
——————
#BigData #DataScience #AI #Coding #DataEngineering #DataScientists https://t.co/HFfvOW3WPM",Sat Nov 30 19:45:21 +0000 2019,15,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
17,1200862477308846080,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"#Alibaba #Cloud publishes #MachineLearning #Algorithms on GitHub: https://t.co/k2jH67NZqL
—————
#BigData #DataScience #AI #DeepLearning #Coding #DataScientists https://t.co/WPchghE1lr",Sat Nov 30 19:41:40 +0000 2019,13,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
18,1200861293814657025,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"High-paid, well-educated white collar workers will be heavily affected by #AI, says new report: https://t.co/TrXqlw33sG
—————
#BigData #DataScience #MachineLearning #Automation #DigitalTransformation #futureofwork #DigitalDisruption https://t.co/82K06vb2gI",Sat Nov 30 19:36:58 +0000 2019,28,22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
19,1200859376350830598,Kirk Borne,KirkDBorne,"Maryland, USA",Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. Astrophysicist. (Views are my own.) https://t.co/abP8DkYJY2 📊🔭,https://t.co/tWlmeuTlR7,248350,14193,7997,None,None,None,"#BlackFriday special on book by @PyImageSearch —&gt; #DeepLearning for #ComputerVision with #Python (DL4CV), 3rd edition, now updated to support #TensorFlow 2.0: https://t.co/JlMrf4DqDc
—————
#BigData #DataScience #MachineLearning #AI #Coding #DataScientists #NeuralNetworks https://t.co/04EXoIN5Ls",Sat Nov 30 19:29:20 +0000 2019,23,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
